tweet_id,score,model_version,computed_at
1468043598,-1.0,sentiment140,2009-04-06 23:25:02
1468043785,-1.0,sentiment140,2009-04-06 23:25:04
1468043967,-1.0,sentiment140,2009-04-06 23:25:08
1468043970,-1.0,sentiment140,2009-04-06 23:25:08
1468044622,-1.0,sentiment140,2009-04-06 23:25:22
1468044821,-1.0,sentiment140,2009-04-06 23:25:23
1468044846,-1.0,sentiment140,2009-04-06 23:25:23
1468045043,-1.0,sentiment140,2009-04-06 23:25:27
1468045201,-1.0,sentiment140,2009-04-06 23:25:31
1468045539,-1.0,sentiment140,2009-04-06 23:25:38
1468045613,-1.0,sentiment140,2009-04-06 23:25:38
1468045819,-1.0,sentiment140,2009-04-06 23:25:42
1468046392,-1.0,sentiment140,2009-04-06 23:25:54
1468046904,-1.0,sentiment140,2009-04-06 23:26:04
1468047066,-1.0,sentiment140,2009-04-06 23:26:06
1468048178,-1.0,sentiment140,2009-04-06 23:26:27
1468048746,-1.0,sentiment140,2009-04-06 23:26:38
1468049681,-1.0,sentiment140,2009-04-06 23:26:57
1468049696,-1.0,sentiment140,2009-04-06 23:26:57
1468049719,-1.0,sentiment140,2009-04-06 23:26:58
1468050051,-1.0,sentiment140,2009-04-06 23:27:03
1468050631,-1.0,sentiment140,2009-04-06 23:27:13
1468050664,-1.0,sentiment140,2009-04-06 23:27:13
1468050670,-1.0,sentiment140,2009-04-06 23:27:16
1468051061,-1.0,sentiment140,2009-04-06 23:27:21
1468051150,-1.0,sentiment140,2009-04-06 23:27:22
1468051256,-1.0,sentiment140,2009-04-06 23:27:27
1468051421,-1.0,sentiment140,2009-04-06 23:27:27
1468051743,-1.0,sentiment140,2009-04-06 23:27:33
1468051770,-1.0,sentiment140,2009-04-06 23:27:34
1468051911,-1.0,sentiment140,2009-04-06 23:27:37
1468051981,-1.0,sentiment140,2009-04-06 23:27:38
1468052063,-1.0,sentiment140,2009-04-06 23:27:40
1468052239,-1.0,sentiment140,2009-04-06 23:27:43
1468052359,-1.0,sentiment140,2009-04-06 23:27:45
1468052470,-1.0,sentiment140,2009-04-06 23:27:48
1468052484,-1.0,sentiment140,2009-04-06 23:27:48
1468052499,-1.0,sentiment140,2009-04-06 23:27:48
1468052623,-1.0,sentiment140,2009-04-06 23:27:50
1468052908,-1.0,sentiment140,2009-04-06 23:27:58
1468053118,-1.0,sentiment140,2009-04-06 23:28:00
1468053198,-1.0,sentiment140,2009-04-06 23:28:02
1468053610,-1.0,sentiment140,2009-04-06 23:28:09
1468053611,-1.0,sentiment140,2009-04-06 23:28:09
1468053804,-1.0,sentiment140,2009-04-06 23:28:13
1468053869,-1.0,sentiment140,2009-04-06 23:28:14
1468054357,-1.0,sentiment140,2009-04-06 23:28:22
1468054887,-1.0,sentiment140,2009-04-06 23:28:32
1468055249,-1.0,sentiment140,2009-04-06 23:28:38
1468055262,-1.0,sentiment140,2009-04-06 23:28:39
1468055266,-1.0,sentiment140,2009-04-06 23:28:41
1468055472,-1.0,sentiment140,2009-04-06 23:28:43
1468055604,-1.0,sentiment140,2009-04-06 23:28:45
1468055791,-1.0,sentiment140,2009-04-06 23:28:49
1468055852,-1.0,sentiment140,2009-04-06 23:28:50
1468056316,-1.0,sentiment140,2009-04-06 23:28:58
1468056420,-1.0,sentiment140,2009-04-06 23:29:00
1468060375,-1.0,sentiment140,2009-04-06 23:30:10
1468060378,-1.0,sentiment140,2009-04-06 23:30:10
1468060722,-1.0,sentiment140,2009-04-06 23:30:16
1468060774,-1.0,sentiment140,2009-04-06 23:30:17
1468060794,-1.0,sentiment140,2009-04-06 23:30:18
1468060798,-1.0,sentiment140,2009-04-06 23:30:18
1468060828,-1.0,sentiment140,2009-04-06 23:30:18
1468060954,-1.0,sentiment140,2009-04-06 23:30:20
1468061127,-1.0,sentiment140,2009-04-06 23:30:23
1468061448,-1.0,sentiment140,2009-04-06 23:30:29
1468062021,-1.0,sentiment140,2009-04-06 23:30:39
1468062288,-1.0,sentiment140,2009-04-06 23:30:43
1468062309,-1.0,sentiment140,2009-04-06 23:30:44
1468062416,-1.0,sentiment140,2009-04-06 23:30:46
1468062543,-1.0,sentiment140,2009-04-06 23:30:48
1468062629,-1.0,sentiment140,2009-04-06 23:30:49
1468062724,-1.0,sentiment140,2009-04-06 23:30:51
1468062743,-1.0,sentiment140,2009-04-06 23:30:51
1468063101,-1.0,sentiment140,2009-04-06 23:30:57
1468063318,-1.0,sentiment140,2009-04-06 23:31:01
1468063402,-1.0,sentiment140,2009-04-06 23:31:02
1468063614,-1.0,sentiment140,2009-04-06 23:31:06
1468063768,-1.0,sentiment140,2009-04-06 23:31:09
1468063973,-1.0,sentiment140,2009-04-06 23:31:15
1468064305,-1.0,sentiment140,2009-04-06 23:31:17
1468064339,-1.0,sentiment140,2009-04-06 23:31:18
1468064699,-1.0,sentiment140,2009-04-06 23:31:25
1468064853,-1.0,sentiment140,2009-04-06 23:31:28
1468064945,-1.0,sentiment140,2009-04-06 23:31:30
1468065053,-1.0,sentiment140,2009-04-06 23:31:32
1468065187,-1.0,sentiment140,2009-04-06 23:31:34
1468066505,-1.0,sentiment140,2009-04-06 23:31:59
1468066623,-1.0,sentiment140,2009-04-06 23:32:01
1468066702,-1.0,sentiment140,2009-04-06 23:32:03
1468066921,-1.0,sentiment140,2009-04-06 23:32:06
1468067049,-1.0,sentiment140,2009-04-06 23:32:09
1468067184,-1.0,sentiment140,2009-04-06 23:32:11
1468067472,-1.0,sentiment140,2009-04-06 23:32:17
1468067570,-1.0,sentiment140,2009-04-06 23:32:19
1468067665,-1.0,sentiment140,2009-04-06 23:32:20
1468068208,-1.0,sentiment140,2009-04-06 23:32:31
1468068303,-1.0,sentiment140,2009-04-06 23:32:33
1468068550,-1.0,sentiment140,2009-04-06 23:32:40
1468068604,-1.0,sentiment140,2009-04-06 23:32:39
1468068620,-1.0,sentiment140,2009-04-06 23:32:39
1468068726,-1.0,sentiment140,2009-04-06 23:32:42
1468068851,-1.0,sentiment140,2009-04-06 23:32:44
1468068919,-1.0,sentiment140,2009-04-06 23:32:45
1468069034,-1.0,sentiment140,2009-04-06 23:32:48
1468069257,-1.0,sentiment140,2009-04-06 23:32:52
1468069296,-1.0,sentiment140,2009-04-06 23:32:53
1468069323,-1.0,sentiment140,2009-04-06 23:32:53
1468069413,-1.0,sentiment140,2009-04-06 23:32:55
1468069696,-1.0,sentiment140,2009-04-06 23:33:00
1468069767,-1.0,sentiment140,2009-04-06 23:33:02
1468070082,-1.0,sentiment140,2009-04-06 23:33:08
1468070639,-1.0,sentiment140,2009-04-06 23:33:19
1468071691,-1.0,sentiment140,2009-04-06 23:33:38
1468072335,-1.0,sentiment140,2009-04-06 23:33:51
1468072489,-1.0,sentiment140,2009-04-06 23:33:54
1468072508,-1.0,sentiment140,2009-04-06 23:33:54
1468072530,-1.0,sentiment140,2009-04-06 23:33:55
1468072550,-1.0,sentiment140,2009-04-06 23:33:55
1468072756,-1.0,sentiment140,2009-04-06 23:33:59
1468074296,-1.0,sentiment140,2009-04-06 23:34:26
1468074472,-1.0,sentiment140,2009-04-06 23:34:30
1468074513,-1.0,sentiment140,2009-04-06 23:34:31
1468074521,-1.0,sentiment140,2009-04-06 23:34:31
1468074597,-1.0,sentiment140,2009-04-06 23:34:32
1468074684,-1.0,sentiment140,2009-04-06 23:34:34
1468074989,-1.0,sentiment140,2009-04-06 23:34:40
1468074996,-1.0,sentiment140,2009-04-06 23:34:40
1468075009,-1.0,sentiment140,2009-04-06 23:34:41
1468075102,-1.0,sentiment140,2009-04-06 23:34:42
1468075470,-1.0,sentiment140,2009-04-06 23:34:49
1468075552,-1.0,sentiment140,2009-04-06 23:34:53
1468075570,-1.0,sentiment140,2009-04-06 23:34:50
1468075671,-1.0,sentiment140,2009-04-06 23:34:52
1468075908,-1.0,sentiment140,2009-04-06 23:34:56
1468076498,-1.0,sentiment140,2009-04-06 23:35:06
1468076636,-1.0,sentiment140,2009-04-06 23:35:09
1468076724,-1.0,sentiment140,2009-04-06 23:35:10
1468076745,-1.0,sentiment140,2009-04-06 23:35:11
1468076942,-1.0,sentiment140,2009-04-06 23:35:15
1468077336,-1.0,sentiment140,2009-04-06 23:35:22
1468077666,-1.0,sentiment140,2009-04-06 23:35:28
1468077685,-1.0,sentiment140,2009-04-06 23:35:28
1468077700,-1.0,sentiment140,2009-04-06 23:35:28
1468078010,-1.0,sentiment140,2009-04-06 23:35:34
1468078113,-1.0,sentiment140,2009-04-06 23:35:36
1468078493,-1.0,sentiment140,2009-04-06 23:35:44
1468078738,-1.0,sentiment140,2009-04-06 23:35:49
1468078957,-1.0,sentiment140,2009-04-06 23:35:53
1468079019,-1.0,sentiment140,2009-04-06 23:35:54
1468079128,-1.0,sentiment140,2009-04-06 23:35:56
1468079178,-1.0,sentiment140,2009-04-06 23:35:57
1468079556,-1.0,sentiment140,2009-04-06 23:36:04
1468079864,-1.0,sentiment140,2009-04-06 23:36:10
1468080181,-1.0,sentiment140,2009-04-06 23:36:16
1468080415,-1.0,sentiment140,2009-04-06 23:36:20
1468080516,-1.0,sentiment140,2009-04-06 23:36:22
1468080524,-1.0,sentiment140,2009-04-06 23:36:22
1468080677,-1.0,sentiment140,2009-04-06 23:36:25
1468081296,-1.0,sentiment140,2009-04-06 23:36:38
1468082050,-1.0,sentiment140,2009-04-06 23:36:53
1468082561,-1.0,sentiment140,2009-04-06 23:37:03
1468082681,-1.0,sentiment140,2009-04-06 23:37:08
1468082840,-1.0,sentiment140,2009-04-06 23:37:08
1468083507,-1.0,sentiment140,2009-04-06 23:37:22
1468083579,-1.0,sentiment140,2009-04-06 23:37:23
1468083777,-1.0,sentiment140,2009-04-06 23:37:27
1468083884,-1.0,sentiment140,2009-04-06 23:37:29
1468084012,-1.0,sentiment140,2009-04-06 23:37:32
1468084023,-1.0,sentiment140,2009-04-06 23:37:32
1468084476,-1.0,sentiment140,2009-04-06 23:37:41
1468084610,-1.0,sentiment140,2009-04-06 23:37:43
1468084774,-1.0,sentiment140,2009-04-06 23:37:47
1468085048,-1.0,sentiment140,2009-04-06 23:37:52
1468085613,-1.0,sentiment140,2009-04-06 23:38:03
1468086039,-1.0,sentiment140,2009-04-06 23:38:11
1468086949,-1.0,sentiment140,2009-04-06 23:38:29
1468086969,-1.0,sentiment140,2009-04-06 23:38:30
1468087058,-1.0,sentiment140,2009-04-06 23:38:31
1468087207,-1.0,sentiment140,2009-04-06 23:38:34
1468087387,-1.0,sentiment140,2009-04-06 23:38:37
1468087595,-1.0,sentiment140,2009-04-06 23:38:42
1468087596,-1.0,sentiment140,2009-04-06 23:38:42
1468087761,-1.0,sentiment140,2009-04-06 23:38:45
1468088145,-1.0,sentiment140,2009-04-06 23:38:53
1468088351,-1.0,sentiment140,2009-04-06 23:38:57
1468088416,-1.0,sentiment140,2009-04-06 23:38:59
1468088569,-1.0,sentiment140,2009-04-06 23:39:02
1468093045,-1.0,sentiment140,2009-04-06 23:40:30
1468093070,-1.0,sentiment140,2009-04-06 23:40:31
1468093249,-1.0,sentiment140,2009-04-06 23:40:34
1468093291,-1.0,sentiment140,2009-04-06 23:40:35
1468093327,-1.0,sentiment140,2009-04-06 23:40:36
1468093373,-1.0,sentiment140,2009-04-06 23:40:37
1468093726,-1.0,sentiment140,2009-04-06 23:40:43
1468093942,-1.0,sentiment140,2009-04-06 23:40:47
1468094166,-1.0,sentiment140,2009-04-06 23:40:53
1468094312,-1.0,sentiment140,2009-04-06 23:40:54
1468094825,-1.0,sentiment140,2009-04-06 23:41:05
1468095418,-1.0,sentiment140,2009-04-06 23:41:17
1468096121,-1.0,sentiment140,2009-04-06 23:41:31
1468096420,-1.0,sentiment140,2009-04-06 23:41:39
1468096934,-1.0,sentiment140,2009-04-06 23:41:47
1468096949,-1.0,sentiment140,2009-04-06 23:41:47
1468096988,-1.0,sentiment140,2009-04-06 23:41:48
1468097006,-1.0,sentiment140,2009-04-06 23:41:49
1468097160,-1.0,sentiment140,2009-04-06 23:41:52
1468097165,-1.0,sentiment140,2009-04-06 23:41:52
1468097181,-1.0,sentiment140,2009-04-06 23:41:52
1468097375,-1.0,sentiment140,2009-04-06 23:41:56
1468097430,-1.0,sentiment140,2009-04-06 23:41:58
1468097515,-1.0,sentiment140,2009-04-06 23:41:59
1468098122,-1.0,sentiment140,2009-04-06 23:42:10
1468098356,-1.0,sentiment140,2009-04-06 23:42:15
1468098454,-1.0,sentiment140,2009-04-06 23:42:17
1468098463,-1.0,sentiment140,2009-04-06 23:42:17
1468098558,-1.0,sentiment140,2009-04-06 23:42:19
1468098819,-1.0,sentiment140,2009-04-06 23:42:27
1468098952,-1.0,sentiment140,2009-04-06 23:42:27
1468098976,-1.0,sentiment140,2009-04-06 23:42:27
1468099029,-1.0,sentiment140,2009-04-06 23:42:28
1468099380,-1.0,sentiment140,2009-04-06 23:42:34
1468099707,-1.0,sentiment140,2009-04-06 23:42:41
1468099902,-1.0,sentiment140,2009-04-06 23:42:44
1468099958,-1.0,sentiment140,2009-04-06 23:42:46
1468100148,-1.0,sentiment140,2009-04-06 23:42:49
1468100346,-1.0,sentiment140,2009-04-06 23:42:53
1468100486,-1.0,sentiment140,2009-04-06 23:42:56
1468100519,-1.0,sentiment140,2009-04-06 23:42:58
1468100557,-1.0,sentiment140,2009-04-06 23:42:57
1468100580,-1.0,sentiment140,2009-04-06 23:42:57
1468100599,-1.0,sentiment140,2009-04-06 23:43:00
1468100611,-1.0,sentiment140,2009-04-06 23:42:58
1468100783,-1.0,sentiment140,2009-04-06 23:43:02
1468101128,-1.0,sentiment140,2009-04-06 23:43:08
1468101243,-1.0,sentiment140,2009-04-06 23:43:12
1468101383,-1.0,sentiment140,2009-04-06 23:43:14
1468101407,-1.0,sentiment140,2009-04-06 23:43:14
1468101464,-1.0,sentiment140,2009-04-06 23:43:15
1468101471,-1.0,sentiment140,2009-04-06 23:43:16
1468101740,-1.0,sentiment140,2009-04-06 23:43:23
1468101838,-1.0,sentiment140,2009-04-06 23:43:24
1468101990,-1.0,sentiment140,2009-04-06 23:43:26
1468102659,-1.0,sentiment140,2009-04-06 23:43:40
1468102669,-1.0,sentiment140,2009-04-06 23:43:42
1468102767,-1.0,sentiment140,2009-04-06 23:43:42
1468102926,-1.0,sentiment140,2009-04-06 23:43:45
1468103009,-1.0,sentiment140,2009-04-06 23:43:49
1468103052,-1.0,sentiment140,2009-04-06 23:43:48
1468103231,-1.0,sentiment140,2009-04-06 23:43:51
1468103554,-1.0,sentiment140,2009-04-06 23:43:58
1468103797,-1.0,sentiment140,2009-04-06 23:44:03
1468106339,-1.0,sentiment140,2009-04-06 23:44:55
1468106399,-1.0,sentiment140,2009-04-06 23:44:57
1468106999,-1.0,sentiment140,2009-04-06 23:45:07
1468107136,-1.0,sentiment140,2009-04-06 23:45:09
1468107193,-1.0,sentiment140,2009-04-06 23:45:11
1468107293,-1.0,sentiment140,2009-04-06 23:45:12
1468107426,-1.0,sentiment140,2009-04-06 23:45:15
1468107473,-1.0,sentiment140,2009-04-06 23:45:16
1468107670,-1.0,sentiment140,2009-04-06 23:45:21
1468107957,-1.0,sentiment140,2009-04-06 23:45:24
1468107995,-1.0,sentiment140,2009-04-06 23:45:25
1468108049,-1.0,sentiment140,2009-04-06 23:45:26
1468108121,-1.0,sentiment140,2009-04-06 23:45:28
1468108431,-1.0,sentiment140,2009-04-06 23:45:34
1468108602,-1.0,sentiment140,2009-04-06 23:45:37
1468108670,-1.0,sentiment140,2009-04-06 23:45:38
1468108857,-1.0,sentiment140,2009-04-06 23:45:42
1468108912,-1.0,sentiment140,2009-04-06 23:45:43
1468108999,-1.0,sentiment140,2009-04-06 23:45:45
1468109005,-1.0,sentiment140,2009-04-06 23:45:45
1468109330,-1.0,sentiment140,2009-04-06 23:45:52
1468111080,-1.0,sentiment140,2009-04-06 23:46:25
1468111153,-1.0,sentiment140,2009-04-06 23:46:27
1468111182,-1.0,sentiment140,2009-04-06 23:46:27
1468111706,-1.0,sentiment140,2009-04-06 23:46:39
1468111851,-1.0,sentiment140,2009-04-06 23:46:42
1468111918,-1.0,sentiment140,2009-04-06 23:46:43
1468111947,-1.0,sentiment140,2009-04-06 23:46:44
1468112300,-1.0,sentiment140,2009-04-06 23:46:51
1468112301,-1.0,sentiment140,2009-04-06 23:46:51
1468112410,-1.0,sentiment140,2009-04-06 23:46:53
1468112535,-1.0,sentiment140,2009-04-06 23:46:56
1468112539,-1.0,sentiment140,2009-04-06 23:46:56
1468112609,-1.0,sentiment140,2009-04-06 23:46:57
1468112790,-1.0,sentiment140,2009-04-06 23:47:00
1468112836,-1.0,sentiment140,2009-04-06 23:47:01
1468112932,-1.0,sentiment140,2009-04-06 23:47:03
1468113039,-1.0,sentiment140,2009-04-06 23:47:05
1468113109,-1.0,sentiment140,2009-04-06 23:47:07
1468113349,-1.0,sentiment140,2009-04-06 23:47:12
1468113544,-1.0,sentiment140,2009-04-06 23:47:16
1468113885,-1.0,sentiment140,2009-04-06 23:47:23
1468113940,-1.0,sentiment140,2009-04-06 23:47:23
1468113945,-1.0,sentiment140,2009-04-06 23:47:24
1468113975,-1.0,sentiment140,2009-04-06 23:47:24
1468114155,-1.0,sentiment140,2009-04-06 23:47:28
1468114193,-1.0,sentiment140,2009-04-06 23:47:28
1468114448,-1.0,sentiment140,2009-04-06 23:47:34
1468114530,-1.0,sentiment140,2009-04-06 23:47:36
1468114608,-1.0,sentiment140,2009-04-06 23:47:37
1468114836,-1.0,sentiment140,2009-04-06 23:47:42
1468115212,-1.0,sentiment140,2009-04-06 23:47:49
1468115272,-1.0,sentiment140,2009-04-06 23:47:50
1468115497,-1.0,sentiment140,2009-04-06 23:47:55
1468115518,-1.0,sentiment140,2009-04-06 23:47:55
1468115720,-1.0,sentiment140,2009-04-06 23:48:00
1468115742,-1.0,sentiment140,2009-04-06 23:48:00
1468115818,-1.0,sentiment140,2009-04-06 23:48:04
1468116000,-1.0,sentiment140,2009-04-06 23:48:04
1468116007,-1.0,sentiment140,2009-04-06 23:48:04
1468116300,-1.0,sentiment140,2009-04-06 23:48:10
1468116474,-1.0,sentiment140,2009-04-06 23:48:13
1468116482,-1.0,sentiment140,2009-04-06 23:48:14
1468116503,-1.0,sentiment140,2009-04-06 23:48:14
1468117029,-1.0,sentiment140,2009-04-06 23:48:24
1468117149,-1.0,sentiment140,2009-04-06 23:48:27
1468117261,-1.0,sentiment140,2009-04-06 23:48:30
1468117349,-1.0,sentiment140,2009-04-06 23:48:35
1468117525,-1.0,sentiment140,2009-04-06 23:48:37
1468117822,-1.0,sentiment140,2009-04-06 23:48:41
1468118017,-1.0,sentiment140,2009-04-06 23:48:45
1468118110,-1.0,sentiment140,2009-04-06 23:48:47
1468118777,-1.0,sentiment140,2009-04-06 23:49:00
1468119061,-1.0,sentiment140,2009-04-06 23:49:06
1468119931,-1.0,sentiment140,2009-04-06 23:49:24
1468120199,-1.0,sentiment140,2009-04-06 23:49:29
1468120614,-1.0,sentiment140,2009-04-06 23:49:38
1468120671,-1.0,sentiment140,2009-04-06 23:49:39
1468120850,-1.0,sentiment140,2009-04-06 23:49:43
1468120860,-1.0,sentiment140,2009-04-06 23:49:43
1468121052,-1.0,sentiment140,2009-04-06 23:49:49
1468121466,-1.0,sentiment140,2009-04-06 23:49:56
1468121650,-1.0,sentiment140,2009-04-06 23:49:59
1468121819,-1.0,sentiment140,2009-04-06 23:50:04
1468122136,-1.0,sentiment140,2009-04-06 23:50:07
1468122378,-1.0,sentiment140,2009-04-06 23:50:12
1468122865,-1.0,sentiment140,2009-04-06 23:50:21
1468122881,-1.0,sentiment140,2009-04-06 23:50:21
1468122943,-1.0,sentiment140,2009-04-06 23:50:22
1468123320,-1.0,sentiment140,2009-04-06 23:50:30
1468123355,-1.0,sentiment140,2009-04-06 23:50:30
1468123549,-1.0,sentiment140,2009-04-06 23:50:34
1468123671,-1.0,sentiment140,2009-04-06 23:50:37
1468123951,-1.0,sentiment140,2009-04-06 23:50:42
1468123982,-1.0,sentiment140,2009-04-06 23:50:42
1468124277,-1.0,sentiment140,2009-04-06 23:50:47
1468124345,-1.0,sentiment140,2009-04-06 23:50:49
1468124592,-1.0,sentiment140,2009-04-06 23:50:54
1468124826,-1.0,sentiment140,2009-04-06 23:50:58
1468124898,-1.0,sentiment140,2009-04-06 23:50:59
1468124983,-1.0,sentiment140,2009-04-06 23:51:01
1468125055,-1.0,sentiment140,2009-04-06 23:51:04
1468125498,-1.0,sentiment140,2009-04-06 23:51:13
1468125812,-1.0,sentiment140,2009-04-06 23:51:17
1468125995,-1.0,sentiment140,2009-04-06 23:51:22
1468126027,-1.0,sentiment140,2009-04-06 23:51:22
1468126077,-1.0,sentiment140,2009-04-06 23:51:26
1468126107,-1.0,sentiment140,2009-04-06 23:51:23
1468126823,-1.0,sentiment140,2009-04-06 23:51:38
1468126872,-1.0,sentiment140,2009-04-06 23:51:39
1468127034,-1.0,sentiment140,2009-04-06 23:51:42
1468127300,-1.0,sentiment140,2009-04-06 23:51:48
1468127615,-1.0,sentiment140,2009-04-06 23:51:55
1468127877,-1.0,sentiment140,2009-04-06 23:52:00
1468127961,-1.0,sentiment140,2009-04-06 23:52:02
1468128655,-1.0,sentiment140,2009-04-06 23:52:16
1468129384,-1.0,sentiment140,2009-04-06 23:52:32
1468129509,-1.0,sentiment140,2009-04-06 23:52:35
1468129510,-1.0,sentiment140,2009-04-06 23:52:35
1468129540,-1.0,sentiment140,2009-04-06 23:52:35
1468129797,-1.0,sentiment140,2009-04-06 23:52:41
1468129897,-1.0,sentiment140,2009-04-06 23:52:43
1468130066,-1.0,sentiment140,2009-04-06 23:52:47
1468130215,-1.0,sentiment140,2009-04-06 23:52:49
1468130270,-1.0,sentiment140,2009-04-06 23:52:51
1468130276,-1.0,sentiment140,2009-04-06 23:52:51
1468130348,-1.0,sentiment140,2009-04-06 23:52:52
1468130353,-1.0,sentiment140,2009-04-06 23:52:56
1468131051,-1.0,sentiment140,2009-04-06 23:53:07
1468131202,-1.0,sentiment140,2009-04-06 23:53:10
1468131371,-1.0,sentiment140,2009-04-06 23:53:14
1468131389,-1.0,sentiment140,2009-04-06 23:53:14
1468131477,-1.0,sentiment140,2009-04-06 23:53:18
1468131634,-1.0,sentiment140,2009-04-06 23:53:20
1468131748,-1.0,sentiment140,2009-04-06 23:53:22
1468131856,-1.0,sentiment140,2009-04-06 23:53:24
1468131926,-1.0,sentiment140,2009-04-06 23:53:26
1468131943,-1.0,sentiment140,2009-04-06 23:53:26
1468132270,-1.0,sentiment140,2009-04-06 23:53:33
1468132343,-1.0,sentiment140,2009-04-06 23:53:34
1468132582,-1.0,sentiment140,2009-04-06 23:53:40
1468132895,-1.0,sentiment140,2009-04-06 23:53:49
1468132941,-1.0,sentiment140,2009-04-06 23:53:47
1468133099,-1.0,sentiment140,2009-04-06 23:53:51
1468133161,-1.0,sentiment140,2009-04-06 23:53:52
1468133212,-1.0,sentiment140,2009-04-06 23:53:53
1468133228,-1.0,sentiment140,2009-04-06 23:53:54
1468133316,-1.0,sentiment140,2009-04-06 23:53:56
1468133338,-1.0,sentiment140,2009-04-06 23:53:59
1468133469,-1.0,sentiment140,2009-04-06 23:53:59
1468133607,-1.0,sentiment140,2009-04-06 23:54:02
1468133697,-1.0,sentiment140,2009-04-06 23:54:03
1468134871,-1.0,sentiment140,2009-04-06 23:54:28
1468135281,-1.0,sentiment140,2009-04-06 23:54:36
1468135546,-1.0,sentiment140,2009-04-06 23:54:41
1468135579,-1.0,sentiment140,2009-04-06 23:54:42
1468135711,-1.0,sentiment140,2009-04-06 23:54:45
1468135920,-1.0,sentiment140,2009-04-06 23:54:49
1468136008,-1.0,sentiment140,2009-04-06 23:54:51
1468136021,-1.0,sentiment140,2009-04-06 23:54:51
1468136206,-1.0,sentiment140,2009-04-06 23:54:54
1468136392,-1.0,sentiment140,2009-04-06 23:54:56
1468136489,-1.0,sentiment140,2009-04-06 23:54:57
1468136634,-1.0,sentiment140,2009-04-06 23:54:59
1468136700,-1.0,sentiment140,2009-04-06 23:55:00
1468136918,-1.0,sentiment140,2009-04-06 23:55:03
1468137609,-1.0,sentiment140,2009-04-06 23:55:14
1468137623,-1.0,sentiment140,2009-04-06 23:55:14
1468137829,-1.0,sentiment140,2009-04-06 23:55:18
1468137924,-1.0,sentiment140,2009-04-06 23:55:20
1468138167,-1.0,sentiment140,2009-04-06 23:55:27
1468138347,-1.0,sentiment140,2009-04-06 23:55:29
1468138650,-1.0,sentiment140,2009-04-06 23:55:35
1468138795,-1.0,sentiment140,2009-04-06 23:55:40
1468138980,-1.0,sentiment140,2009-04-06 23:55:42
1468138990,-1.0,sentiment140,2009-04-06 23:55:42
1468139952,-1.0,sentiment140,2009-04-06 23:56:04
1468140161,-1.0,sentiment140,2009-04-06 23:56:08
1468140312,-1.0,sentiment140,2009-04-06 23:56:10
1468140337,-1.0,sentiment140,2009-04-06 23:56:11
1468140400,-1.0,sentiment140,2009-04-06 23:56:12
1468140629,-1.0,sentiment140,2009-04-06 23:56:17
1468140704,-1.0,sentiment140,2009-04-06 23:56:18
1468141015,-1.0,sentiment140,2009-04-06 23:56:25
1468141233,-1.0,sentiment140,2009-04-06 23:56:29
1468141439,-1.0,sentiment140,2009-04-06 23:56:33
1468141719,-1.0,sentiment140,2009-04-06 23:56:39
1468141981,-1.0,sentiment140,2009-04-06 23:56:45
1468142116,-1.0,sentiment140,2009-04-06 23:56:47
1468142146,-1.0,sentiment140,2009-04-06 23:56:48
1468142280,-1.0,sentiment140,2009-04-06 23:56:51
1468143213,-1.0,sentiment140,2009-04-06 23:57:10
1468143236,-1.0,sentiment140,2009-04-06 23:57:11
1468143969,-1.0,sentiment140,2009-04-06 23:57:26
1468144273,-1.0,sentiment140,2009-04-06 23:57:32
1468144327,-1.0,sentiment140,2009-04-06 23:57:32
1468144341,-1.0,sentiment140,2009-04-06 23:57:33
1468144385,-1.0,sentiment140,2009-04-06 23:57:34
1468144808,-1.0,sentiment140,2009-04-06 23:57:45
1468145022,-1.0,sentiment140,2009-04-06 23:57:48
1468145182,-1.0,sentiment140,2009-04-06 23:57:52
1468145394,-1.0,sentiment140,2009-04-06 23:57:56
1468145470,-1.0,sentiment140,2009-04-06 23:57:58
1468145662,-1.0,sentiment140,2009-04-06 23:58:02
1468145999,-1.0,sentiment140,2009-04-06 23:58:09
1468146327,-1.0,sentiment140,2009-04-06 23:58:18
1468146486,-1.0,sentiment140,2009-04-06 23:58:18
1468146517,-1.0,sentiment140,2009-04-06 23:58:19
1468146872,-1.0,sentiment140,2009-04-06 23:58:27
1468147058,-1.0,sentiment140,2009-04-06 23:58:34
1468147072,-1.0,sentiment140,2009-04-06 23:58:31
1468147125,-1.0,sentiment140,2009-04-06 23:58:32
1468147175,-1.0,sentiment140,2009-04-06 23:58:33
1468147206,-1.0,sentiment140,2009-04-06 23:58:33
1468147540,-1.0,sentiment140,2009-04-06 23:58:40
1468147673,-1.0,sentiment140,2009-04-06 23:58:44
1468147690,-1.0,sentiment140,2009-04-06 23:58:44
1468148344,-1.0,sentiment140,2009-04-06 23:58:57
1468148422,-1.0,sentiment140,2009-04-06 23:58:59
1468148425,-1.0,sentiment140,2009-04-06 23:58:59
1468148595,-1.0,sentiment140,2009-04-06 23:59:02
1468148661,-1.0,sentiment140,2009-04-06 23:59:04
1468148717,-1.0,sentiment140,2009-04-06 23:59:05
1468150534,-1.0,sentiment140,2009-04-06 23:59:42
1468150715,-1.0,sentiment140,2009-04-06 23:59:45
1468150732,-1.0,sentiment140,2009-04-06 23:59:46
1468150747,-1.0,sentiment140,2009-04-06 23:59:46
1468152004,-1.0,sentiment140,2009-04-07 00:00:08
1468152662,-1.0,sentiment140,2009-04-07 00:00:18
